DATA,,,,,,,,
key,data,,,,,,,
token_name,Oxygen,,,,,,,
token_symbol,OXY,,,,,,,
start_date,01/12/2021,,,,,,,
start_tokens,10000000000,,,,,,,
emission_schedule,1D,,,,,,,
emission_type,linear_unlock,,,,,,,
emission_incentive,,,,,,,,
DISTRIBUTION,,,,,,,,
entity,Community Fund,Team,Serum Ecosystem Incentives,Maps Ecosystem Incentives,Product and Tech Growth,Private Sale,IEO,Partners
type,percentage,percentage,percentage,percentage,percentage,percentage,percentage,percentage
group,community,team,community,community,team,investors,public,team
emission,unlock,unlock,unlock,unlock,unlock,unlock,unlock,unlock
t1677,14.37,7.19,11.20,7.19,20.36,7.19,2,5.75
t1678,14.38,7.19,11.21,7.19,20.36,7.19,2,5.75
t1679,14.39,7.20,11.21,7.20,20.37,7.20,2,5.76
t1680,14.40,7.20,11.22,7.20,20.38,7.20,2,5.76
t1681,14.41,7.21,11.23,7.21,20.39,7.21,2,5.77
t1682,14.42,7.21,11.24,7.21,20.40,7.21,2,5.77
t1683,14.44,7.22,11.24,7.22,20.41,7.22,2,5.77
t1684,14.45,7.22,11.25,7.22,20.42,7.22,2,5.78
t1685,14.46,7.23,11.26,7.23,20.43,7.23,2,5.78
t1686,14.47,7.23,11.27,7.23,20.44,7.23,2,5.79
t1687,14.48,7.24,11.27,7.24,20.45,7.24,2,5.79
t1688,14.49,7.25,11.28,7.25,20.45,7.25,2,5.80
t1689,14.50,7.25,11.29,7.25,20.46,7.25,2,5.80
t1690,14.51,7.26,11.30,7.26,20.47,7.26,2,5.81
t1691,14.52,7.26,11.30,7.26,20.48,7.26,2,5.81
t1692,14.53,7.27,11.31,7.27,20.49,7.27,2,5.81
t1693,14.55,7.27,11.32,7.27,20.50,7.27,2,5.82
t1694,14.56,7.28,11.33,7.28,20.51,7.28,2,5.82
t1695,14.57,7.28,11.33,7.28,20.52,7.28,2,5.83
t1696,14.58,7.29,11.34,7.29,20.53,7.29,2,5.83
t1697,14.59,7.29,11.35,7.29,20.54,7.29,2,5.84
t1698,14.60,7.30,11.36,7.30,20.55,7.30,2,5.84
t1699,14.61,7.31,11.36,7.31,20.55,7.31,2,5.84
t1700,14.62,7.31,11.37,7.31,20.56,7.31,2,5.85
t1701,14.63,7.32,11.38,7.32,20.57,7.32,2,5.85
t1702,14.64,7.32,11.38,7.32,20.58,7.32,2,5.86
t1703,14.65,7.33,11.39,7.33,20.59,7.33,2,5.86
t1704,14.67,7.33,11.40,7.33,20.60,7.33,2,5.87
t1705,14.68,7.34,11.41,7.34,20.61,7.34,2,5.87
t1706,14.69,7.34,11.41,7.34,20.62,7.34,2,5.88
t1707,14.70,7.35,11.42,7.35,20.63,7.35,2,5.88
t1708,14.71,7.35,11.43,7.35,20.64,7.35,2,5.88
t1709,14.72,7.36,11.44,7.36,20.64,7.36,2,5.89
t1710,14.73,7.37,11.44,7.37,20.65,7.37,2,5.89
t1711,14.74,7.37,11.45,7.37,20.66,7.37,2,5.90
t1712,14.75,7.38,11.46,7.38,20.67,7.38,2,5.90
t1713,14.76,7.38,11.47,7.38,20.68,7.38,2,5.91
t1714,14.78,7.39,11.47,7.39,20.69,7.39,2,5.91
t1715,14.79,7.39,11.48,7.39,20.70,7.39,2,5.91
t1716,14.80,7.40,11.49,7.40,20.71,7.40,2,5.92
t1717,14.81,7.40,11.50,7.40,20.72,7.40,2,5.92
t1718,14.82,7.41,11.50,7.41,20.73,7.41,2,5.93
t1719,14.83,7.42,11.51,7.42,20.73,7.42,2,5.93
t1720,14.84,7.42,11.52,7.42,20.74,7.42,2,5.94
t1721,14.85,7.43,11.53,7.43,20.75,7.43,2,5.94
t1722,14.86,7.43,11.53,7.43,20.76,7.43,2,5.95
t1723,14.87,7.44,11.54,7.44,20.77,7.44,2,5.95
t1724,14.88,7.44,11.55,7.44,20.78,7.44,2,5.95
t1725,14.90,7.45,11.55,7.45,20.79,7.45,2,5.96
t1726,14.91,7.45,11.56,7.45,20.80,7.45,2,5.96
t1727,14.92,7.46,11.57,7.46,20.81,7.46,2,5.97
t1728,14.93,7.46,11.58,7.46,20.82,7.46,2,5.97
t1729,14.94,7.47,11.58,7.47,20.83,7.47,2,5.98
t1730,14.95,7.48,11.59,7.48,20.83,7.48,2,5.98
t1731,14.96,7.48,11.60,7.48,20.84,7.48,2,5.98
t1732,14.97,7.49,11.61,7.49,20.85,7.49,2,5.99
t1733,14.98,7.49,11.61,7.49,20.86,7.49,2,5.99
t1734,14.99,7.50,11.62,7.50,20.87,7.50,2,6.00
t1735,15.01,7.50,11.63,7.50,20.88,7.50,2,6.00
t1736,15.02,7.51,11.64,7.51,20.89,7.51,2,6.01
t1737,15.03,7.51,11.64,7.51,20.90,7.51,2,6.01
t1738,15.04,7.52,11.65,7.52,20.91,7.52,2,6.02
t1739,15.05,7.52,11.66,7.52,20.92,7.52,2,6.02
t1740,15.06,7.53,11.67,7.53,20.92,7.53,2,6.02
t1741,15.07,7.54,11.67,7.54,20.93,7.54,2,6.03
t1742,15.08,7.54,11.68,7.54,20.94,7.54,2,6.03
t1743,15.09,7.55,11.69,7.55,20.95,7.55,2,6.04
t1744,15.10,7.55,11.70,7.55,20.96,7.55,2,6.04
t1745,15.12,7.56,11.70,7.56,20.97,7.56,2,6.05
t1746,15.13,7.56,11.71,7.56,20.98,7.56,2,6.05
t1747,15.14,7.57,11.72,7.57,20.99,7.57,2,6.05
t1748,15.15,7.57,11.72,7.57,21.00,7.57,2,6.06
t1749,15.16,7.58,11.73,7.58,21.01,7.58,2,6.06
t1750,15.17,7.58,11.74,7.58,21.02,7.58,2,6.07
t1751,15.18,7.59,11.75,7.59,21.02,7.59,2,6.07
t1752,15.19,7.60,11.75,7.60,21.03,7.60,2,6.08
t1753,15.20,7.60,11.76,7.60,21.04,7.60,2,6.08
t1754,15.21,7.61,11.77,7.61,21.05,7.61,2,6.09
t1755,15.22,7.61,11.78,7.61,21.06,7.61,2,6.09
t1756,15.24,7.62,11.78,7.62,21.07,7.62,2,6.09
t1757,15.25,7.62,11.79,7.62,21.08,7.62,2,6.10
t1758,15.26,7.63,11.80,7.63,21.09,7.63,2,6.10
t1759,15.27,7.63,11.81,7.63,21.10,7.63,2,6.11
t1760,15.28,7.64,11.81,7.64,21.11,7.64,2,6.11
t1761,15.29,7.65,11.82,7.65,21.11,7.65,2,6.12
t1762,15.30,7.65,11.83,7.65,21.12,7.65,2,6.12
t1763,15.31,7.66,11.84,7.66,21.13,7.66,2,6.12
t1764,15.32,7.66,11.84,7.66,21.14,7.66,2,6.13
t1765,15.33,7.67,11.85,7.67,21.15,7.67,2,6.13
t1766,15.35,7.67,11.86,7.67,21.16,7.67,2,6.14
t1767,15.36,7.68,11.87,7.68,21.17,7.68,2,6.14
t1768,15.37,7.68,11.87,7.68,21.18,7.68,2,6.15
t1769,15.38,7.69,11.88,7.69,21.19,7.69,2,6.15
t1770,15.39,7.69,11.89,7.69,21.20,7.69,2,6.16
t1771,15.40,7.70,11.89,7.70,21.20,7.70,2,6.16
t1772,15.41,7.71,11.90,7.71,21.21,7.71,2,6.16
t1773,15.42,7.71,11.91,7.71,21.22,7.71,2,6.17
t1774,15.43,7.72,11.92,7.72,21.23,7.72,2,6.17
t1775,15.44,7.72,11.92,7.72,21.24,7.72,2,6.18
t1776,15.45,7.73,11.93,7.73,21.25,7.73,2,6.18
t1777,15.47,7.73,11.94,7.73,21.26,7.73,2,6.19
t1778,15.48,7.74,11.95,7.74,21.27,7.74,2,6.19
t1779,15.49,7.74,11.95,7.74,21.28,7.74,2,6.19
t1780,15.50,7.75,11.96,7.75,21.29,7.75,2,6.20
t1781,15.51,7.75,11.97,7.75,21.30,7.75,2,6.20
t1782,15.52,7.76,11.98,7.76,21.30,7.76,2,6.21
t1783,15.53,7.77,11.98,7.77,21.31,7.77,2,6.21
t1784,15.54,7.77,11.99,7.77,21.32,7.77,2,6.22
t1785,15.55,7.78,12.00,7.78,21.33,7.78,2,6.22
t1786,15.56,7.78,12.01,7.78,21.34,7.78,2,6.23
t1787,15.58,7.79,12.01,7.79,21.35,7.79,2,6.23
t1788,15.59,7.79,12.02,7.79,21.36,7.79,2,6.23
t1789,15.60,7.80,12.03,7.80,21.37,7.80,2,6.24
t1790,15.61,7.80,12.04,7.80,21.38,7.80,2,6.24
t1791,15.62,7.81,12.04,7.81,21.39,7.81,2,6.25
t1792,15.63,7.81,12.05,7.81,21.39,7.81,2,6.25
t1793,15.64,7.82,12.06,7.82,21.40,7.82,2,6.26
t1794,15.65,7.83,12.06,7.83,21.41,7.83,2,6.26
t1795,15.66,7.83,12.07,7.83,21.42,7.83,2,6.27
t1796,15.67,7.84,12.08,7.84,21.43,7.84,2,6.27
t1797,15.68,7.84,12.09,7.84,21.44,7.84,2,6.27
t1798,15.70,7.85,12.09,7.85,21.45,7.85,2,6.28
t1799,15.71,7.85,12.10,7.85,21.46,7.85,2,6.28
t1800,15.72,7.86,12.11,7.86,21.47,7.86,2,6.29
t1801,15.73,7.86,12.12,7.86,21.48,7.86,2,6.29
t1802,15.74,7.87,12.12,7.87,21.48,7.87,2,6.30
t1803,15.75,7.88,12.13,7.88,21.49,7.88,2,6.30
t1804,15.76,7.88,12.14,7.88,21.50,7.88,2,6.30
t1805,15.77,7.89,12.15,7.89,21.51,7.89,2,6.31
t1806,15.78,7.89,12.15,7.89,21.52,7.89,2,6.31
t1807,15.79,7.90,12.16,7.90,21.53,7.90,2,6.32
t1808,15.81,7.90,12.17,7.90,21.54,7.90,2,6.32
t1809,15.82,7.91,12.18,7.91,21.55,7.91,2,6.33
t1810,15.83,7.91,12.18,7.91,21.56,7.91,2,6.33
t1811,15.84,7.92,12.19,7.92,21.57,7.92,2,6.34
t1812,15.85,7.92,12.20,7.92,21.58,7.92,2,6.34
t1813,15.86,7.93,12.21,7.93,21.58,7.93,2,6.34
t1814,15.87,7.94,12.21,7.94,21.59,7.94,2,6.35
t1815,15.88,7.94,12.22,7.94,21.60,7.94,2,6.35
t1816,15.89,7.95,12.23,7.95,21.61,7.95,2,6.36
t1817,15.90,7.95,12.23,7.95,21.62,7.95,2,6.36
t1818,15.91,7.96,12.24,7.96,21.63,7.96,2,6.37
t1819,15.93,7.96,12.25,7.96,21.64,7.96,2,6.37
t1820,15.94,7.97,12.26,7.97,21.65,7.97,2,6.37
t1821,15.95,7.97,12.26,7.97,21.66,7.97,2,6.38
t1822,15.96,7.98,12.27,7.98,21.67,7.98,2,6.38
t1823,15.97,7.98,12.28,7.98,21.67,7.98,2,6.39
t1824,15.98,7.99,12.29,7.99,21.68,7.99,2,6.39
t1825,15.99,8.00,12.29,8.00,21.69,8.00,2,6.40
t1826,16.00,8.00,12.30,8.00,21.70,8.00,2,6.40
t1827,16.01,8.01,12.31,8.01,21.71,8.01,2,6.41
t1828,16.02,8.01,12.32,8.01,21.72,8.01,2,6.41
t1829,16.04,8.02,12.32,8.02,21.73,8.02,2,6.41
t1830,16.05,8.02,12.33,8.02,21.74,8.02,2,6.42
t1831,16.06,8.03,12.34,8.03,21.75,8.03,2,6.42
t1832,16.07,8.03,12.35,8.03,21.76,8.03,2,6.43
t1833,16.08,8.04,12.35,8.04,21.77,8.04,2,6.43
t1834,16.09,8.04,12.36,8.04,21.77,8.04,2,6.44
t1835,16.10,8.05,12.37,8.05,21.78,8.05,2,6.44
t1836,16.11,8.06,12.38,8.06,21.79,8.06,2,6.44
t1837,16.12,8.06,12.38,8.06,21.80,8.06,2,6.45
t1838,16.13,8.07,12.39,8.07,21.81,8.07,2,6.45
t1839,16.14,8.07,12.40,8.07,21.82,8.07,2,6.46
t1840,16.16,8.08,12.40,8.08,21.83,8.08,2,6.46
t1841,16.17,8.08,12.41,8.08,21.84,8.08,2,6.47
t1842,16.18,8.09,12.42,8.09,21.85,8.09,2,6.47
t1843,16.19,8.09,12.43,8.09,21.86,8.09,2,6.48
t1844,16.20,8.10,12.43,8.10,21.86,8.10,2,6.48
t1845,16.21,8.11,12.44,8.11,21.87,8.11,2,6.48
t1846,16.22,8.11,12.45,8.11,21.88,8.11,2,6.49
t1847,16.23,8.12,12.46,8.12,21.89,8.12,2,6.49
t1848,16.24,8.12,12.46,8.12,21.90,8.12,2,6.50
t1849,16.25,8.13,12.47,8.13,21.91,8.13,2,6.50
t1850,16.27,8.13,12.48,8.13,21.92,8.13,2,6.51
t1851,16.28,8.14,12.49,8.14,21.93,8.14,2,6.51
t1852,16.29,8.14,12.49,8.14,21.94,8.14,2,6.51
t1853,16.30,8.15,12.50,8.15,21.95,8.15,2,6.52
t1854,16.31,8.15,12.51,8.15,21.95,8.15,2,6.52
t1855,16.32,8.16,12.52,8.16,21.96,8.16,2,6.53
t1856,16.33,8.17,12.52,8.17,21.97,8.17,2,6.53
t1857,16.34,8.17,12.53,8.17,21.98,8.17,2,6.54
t1858,16.35,8.18,12.54,8.18,21.99,8.18,2,6.54
t1859,16.36,8.18,12.55,8.18,22.00,8.18,2,6.55
t1860,16.37,8.19,12.55,8.19,22.01,8.19,2,6.55
t1861,16.39,8.19,12.56,8.19,22.02,8.19,2,6.55
t1862,16.40,8.20,12.57,8.20,22.03,8.20,2,6.56
t1863,16.41,8.20,12.58,8.20,22.04,8.20,2,6.56
t1864,16.42,8.21,12.58,8.21,22.05,8.21,2,6.57
t1865,16.43,8.21,12.59,8.21,22.05,8.21,2,6.57
t1866,16.44,8.22,12.60,8.22,22.06,8.22,2,6.58
t1867,16.45,8.23,12.60,8.23,22.07,8.23,2,6.58
t1868,16.46,8.23,12.61,8.23,22.08,8.23,2,6.58
t1869,16.47,8.24,12.62,8.24,22.09,8.24,2,6.59
t1870,16.48,8.24,12.63,8.24,22.10,8.24,2,6.59
t1871,16.50,8.25,12.63,8.25,22.11,8.25,2,6.60
t1872,16.51,8.25,12.64,8.25,22.12,8.25,2,6.60
t1873,16.52,8.26,12.65,8.26,22.13,8.26,2,6.61
t1874,16.53,8.26,12.66,8.26,22.14,8.26,2,6.61
t1875,16.54,8.27,12.66,8.27,22.14,8.27,2,6.62
t1876,16.55,8.27,12.67,8.27,22.15,8.27,2,6.62
t1877,16.56,8.28,12.68,8.28,22.16,8.28,2,6.62
t1878,16.57,8.29,12.69,8.29,22.17,8.29,2,6.63
t1879,16.58,8.29,12.69,8.29,22.18,8.29,2,6.63
t1880,16.59,8.30,12.70,8.30,22.19,8.30,2,6.64
t1881,16.60,8.30,12.71,8.30,22.20,8.30,2,6.64
t1882,16.62,8.31,12.72,8.31,22.21,8.31,2,6.65
t1883,16.63,8.31,12.72,8.31,22.22,8.31,2,6.65
t1884,16.64,8.32,12.73,8.32,22.23,8.32,2,6.65
t1885,16.65,8.32,12.74,8.32,22.23,8.32,2,6.66
t1886,16.66,8.33,12.75,8.33,22.24,8.33,2,6.66
t1887,16.67,8.34,12.75,8.34,22.25,8.34,2,6.67
t1888,16.68,8.34,12.76,8.34,22.26,8.34,2,6.67
t1889,16.69,8.35,12.77,8.35,22.27,8.35,2,6.68
t1890,16.70,8.35,12.77,8.35,22.28,8.35,2,6.68
t1891,16.71,8.36,12.78,8.36,22.29,8.36,2,6.69
t1892,16.73,8.36,12.79,8.36,22.30,8.36,2,6.69
t1893,16.74,8.37,12.80,8.37,22.31,8.37,2,6.69
t1894,16.75,8.37,12.80,8.37,22.32,8.37,2,6.70
t1895,16.76,8.38,12.81,8.38,22.33,8.38,2,6.70
t1896,16.77,8.38,12.82,8.38,22.33,8.38,2,6.71
t1897,16.78,8.39,12.83,8.39,22.34,8.39,2,6.71
t1898,16.79,8.40,12.83,8.40,22.35,8.40,2,6.72
t1899,16.80,8.40,12.84,8.40,22.36,8.40,2,6.72
t1900,16.81,8.41,12.85,8.41,22.37,8.41,2,6.73
t1901,16.82,8.41,12.86,8.41,22.38,8.41,2,6.73
t1902,16.83,8.42,12.86,8.42,22.39,8.42,2,6.73
t1903,16.85,8.42,12.87,8.42,22.40,8.42,2,6.74
t1904,16.86,8.43,12.88,8.43,22.41,8.43,2,6.74
t1905,16.87,8.43,12.89,8.43,22.42,8.43,2,6.75
t1906,16.88,8.44,12.89,8.44,22.42,8.44,2,6.75
t1907,16.89,8.44,12.90,8.44,22.43,8.44,2,6.76
t1908,16.90,8.45,12.91,8.45,22.44,8.45,2,6.76
t1909,16.91,8.46,12.92,8.46,22.45,8.46,2,6.76
t1910,16.92,8.46,12.92,8.46,22.46,8.46,2,6.77
t1911,16.93,8.47,12.93,8.47,22.47,8.47,2,6.77
t1912,16.94,8.47,12.94,8.47,22.48,8.47,2,6.78
t1913,16.96,8.48,12.94,8.48,22.49,8.48,2,6.78
t1914,16.97,8.48,12.95,8.48,22.50,8.48,2,6.79
t1915,16.98,8.49,12.96,8.49,22.51,8.49,2,6.79
t1916,16.99,8.49,12.97,8.49,22.52,8.49,2,6.80
t1917,17.00,8.50,12.97,8.50,22.52,8.50,2,6.80
t1918,17.01,8.50,12.98,8.50,22.53,8.50,2,6.80
t1919,17.02,8.51,12.99,8.51,22.54,8.51,2,6.81
t1920,17.03,8.52,13.00,8.52,22.55,8.52,2,6.81
t1921,17.04,8.52,13.00,8.52,22.56,8.52,2,6.82
t1922,17.05,8.53,13.01,8.53,22.57,8.53,2,6.82
t1923,17.06,8.53,13.02,8.53,22.58,8.53,2,6.83
t1924,17.08,8.54,13.03,8.54,22.59,8.54,2,6.83
t1925,17.09,8.54,13.03,8.54,22.60,8.54,2,6.83
t1926,17.10,8.55,13.04,8.55,22.61,8.55,2,6.84
t1927,17.11,8.55,13.05,8.55,22.61,8.55,2,6.84
t1928,17.12,8.56,13.06,8.56,22.62,8.56,2,6.85
t1929,17.13,8.57,13.06,8.57,22.63,8.57,2,6.85
t1930,17.14,8.57,13.07,8.57,22.64,8.57,2,6.86
t1931,17.15,8.58,13.08,8.58,22.65,8.58,2,6.86
t1932,17.16,8.58,13.09,8.58,22.66,8.58,2,6.87
t1933,17.17,8.59,13.09,8.59,22.67,8.59,2,6.87
t1934,17.19,8.59,13.10,8.59,22.68,8.59,2,6.87
t1935,17.20,8.60,13.11,8.60,22.69,8.60,2,6.88
t1936,17.21,8.60,13.11,8.60,22.70,8.60,2,6.88
t1937,17.22,8.61,13.12,8.61,22.70,8.61,2,6.89
t1938,17.23,8.61,13.13,8.61,22.71,8.61,2,6.89
t1939,17.24,8.62,13.14,8.62,22.72,8.62,2,6.90
t1940,17.25,8.63,13.14,8.63,22.73,8.63,2,6.90
t1941,17.26,8.63,13.15,8.63,22.74,8.63,2,6.90
t1942,17.27,8.64,13.16,8.64,22.75,8.64,2,6.91
t1943,17.28,8.64,13.17,8.64,22.76,8.64,2,6.91
t1944,17.29,8.65,13.17,8.65,22.77,8.65,2,6.92
t1945,17.31,8.65,13.18,8.65,22.78,8.65,2,6.92
t1946,17.32,8.66,13.19,8.66,22.79,8.66,2,6.93
t1947,17.33,8.66,13.20,8.66,22.80,8.66,2,6.93
t1948,17.34,8.67,13.20,8.67,22.80,8.67,2,6.94
t1949,17.35,8.67,13.21,8.67,22.81,8.67,2,6.94
t1950,17.36,8.68,13.22,8.68,22.82,8.68,2,6.94
t1951,17.37,8.69,13.23,8.69,22.83,8.69,2,6.95
t1952,17.38,8.69,13.23,8.69,22.84,8.69,2,6.95
t1953,17.39,8.70,13.24,8.70,22.85,8.70,2,6.96
t1954,17.40,8.70,13.25,8.70,22.86,8.70,2,6.96
t1955,17.42,8.71,13.26,8.71,22.87,8.71,2,6.97
t1956,17.43,8.71,13.26,8.71,22.88,8.71,2,6.97
t1957,17.44,8.72,13.27,8.72,22.89,8.72,2,6.97
t1958,17.45,8.72,13.28,8.72,22.89,8.72,2,6.98
t1959,17.46,8.73,13.28,8.73,22.90,8.73,2,6.98
t1960,17.47,8.73,13.29,8.73,22.91,8.73,2,6.99
t1961,17.48,8.74,13.30,8.74,22.92,8.74,2,6.99
t1962,17.49,8.75,13.31,8.75,22.93,8.75,2,7.00
t1963,17.50,8.75,13.31,8.75,22.94,8.75,2,7.00
t1964,17.51,8.76,13.32,8.76,22.95,8.76,2,7.01
t1965,17.52,8.76,13.33,8.76,22.96,8.76,2,7.01
t1966,17.54,8.77,13.34,8.77,22.97,8.77,2,7.01
t1967,17.55,8.77,13.34,8.77,22.98,8.77,2,7.02
t1968,17.56,8.78,13.35,8.78,22.98,8.78,2,7.02
t1969,17.57,8.78,13.36,8.78,22.99,8.78,2,7.03
t1970,17.58,8.79,13.37,8.79,23.00,8.79,2,7.03
t1971,17.59,8.80,13.37,8.80,23.01,8.80,2,7.04
t1972,17.60,8.80,13.38,8.80,23.02,8.80,2,7.04
t1973,17.61,8.81,13.39,8.81,23.03,8.81,2,7.04
t1974,17.62,8.81,13.40,8.81,23.04,8.81,2,7.05
t1975,17.63,8.82,13.40,8.82,23.05,8.82,2,7.05
t1976,17.65,8.82,13.41,8.82,23.06,8.82,2,7.06
t1977,17.66,8.83,13.42,8.83,23.07,8.83,2,7.06
t1978,17.67,8.83,13.43,8.83,23.08,8.83,2,7.07
t1979,17.68,8.84,13.43,8.84,23.08,8.84,2,7.07
t1980,17.69,8.84,13.44,8.84,23.09,8.84,2,7.08
t1981,17.70,8.85,13.45,8.85,23.10,8.85,2,7.08
t1982,17.71,8.86,13.45,8.86,23.11,8.86,2,7.08
t1983,17.72,8.86,13.46,8.86,23.12,8.86,2,7.09
t1984,17.73,8.87,13.47,8.87,23.13,8.87,2,7.09
t1985,17.74,8.87,13.48,8.87,23.14,8.87,2,7.10
t1986,17.75,8.88,13.48,8.88,23.15,8.88,2,7.10
t1987,17.77,8.88,13.49,8.88,23.16,8.88,2,7.11
t1988,17.78,8.89,13.50,8.89,23.17,8.89,2,7.11
t1989,17.79,8.89,13.51,8.89,23.17,8.89,2,7.12
t1990,17.80,8.90,13.51,8.90,23.18,8.90,2,7.12
t1991,17.81,8.90,13.52,8.90,23.19,8.90,2,7.12
t1992,17.82,8.91,13.53,8.91,23.20,8.91,2,7.13
t1993,17.83,8.92,13.54,8.92,23.21,8.92,2,7.13
t1994,17.84,8.92,13.54,8.92,23.22,8.92,2,7.14
t1995,17.85,8.93,13.55,8.93,23.23,8.93,2,7.14
t1996,17.86,8.93,13.56,8.93,23.24,8.93,2,7.15
t1997,17.88,8.94,13.57,8.94,23.25,8.94,2,7.15
t1998,17.89,8.94,13.57,8.94,23.26,8.94,2,7.15
t1999,17.90,8.95,13.58,8.95,23.27,8.95,2,7.16
t2000,17.91,8.95,13.59,8.95,23.27,8.95,2,7.16
t2001,17.92,8.96,13.60,8.96,23.28,8.96,2,7.17
t2002,17.93,8.96,13.60,8.96,23.29,8.96,2,7.17
t2003,17.94,8.97,13.61,8.97,23.30,8.97,2,7.18
t2004,17.95,8.98,13.62,8.98,23.31,8.98,2,7.18
t2005,17.96,8.98,13.62,8.98,23.32,8.98,2,7.19
t2006,17.97,8.99,13.63,8.99,23.33,8.99,2,7.19
t2007,17.98,8.99,13.64,8.99,23.34,8.99,2,7.19
t2008,18.00,9.00,13.65,9.00,23.35,9.00,2,7.20
t2009,18.01,9.00,13.65,9.00,23.36,9.00,2,7.20
t2010,18.02,9.01,13.66,9.01,23.36,9.01,2,7.21
t2011,18.03,9.01,13.67,9.01,23.37,9.01,2,7.21
t2012,18.04,9.02,13.68,9.02,23.38,9.02,2,7.22
t2013,18.05,9.03,13.68,9.03,23.39,9.03,2,7.22
t2014,18.06,9.03,13.69,9.03,23.40,9.03,2,7.22
t2015,18.07,9.04,13.70,9.04,23.41,9.04,2,7.23
t2016,18.08,9.04,13.71,9.04,23.42,9.04,2,7.23
t2017,18.09,9.05,13.71,9.05,23.43,9.05,2,7.24
t2018,18.11,9.05,13.72,9.05,23.44,9.05,2,7.24
t2019,18.12,9.06,13.73,9.06,23.45,9.06,2,7.25
t2020,18.13,9.06,13.74,9.06,23.45,9.06,2,7.25
t2021,18.14,9.07,13.74,9.07,23.46,9.07,2,7.26
t2022,18.15,9.07,13.75,9.07,23.47,9.07,2,7.26
t2023,18.16,9.08,13.76,9.08,23.48,9.08,2,7.26
t2024,18.17,9.09,13.77,9.09,23.49,9.09,2,7.27
t2025,18.18,9.09,13.77,9.09,23.50,9.09,2,7.27
t2026,18.19,9.10,13.78,9.10,23.51,9.10,2,7.28
t2027,18.20,9.10,13.79,9.10,23.52,9.10,2,7.28
t2028,18.21,9.11,13.79,9.11,23.53,9.11,2,7.29
t2029,18.23,9.11,13.80,9.11,23.54,9.11,2,7.29
t2030,18.24,9.12,13.81,9.12,23.55,9.12,2,7.29
t2031,18.25,9.12,13.82,9.12,23.55,9.12,2,7.30
t2032,18.26,9.13,13.82,9.13,23.56,9.13,2,7.30
t2033,18.27,9.13,13.83,9.13,23.57,9.13,2,7.31
t2034,18.28,9.14,13.84,9.14,23.58,9.14,2,7.31
t2035,18.29,9.15,13.85,9.15,23.59,9.15,2,7.32
t2036,18.30,9.15,13.85,9.15,23.60,9.15,2,7.32
t2037,18.31,9.16,13.86,9.16,23.61,9.16,2,7.33
t2038,18.32,9.16,13.87,9.16,23.62,9.16,2,7.33
t2039,18.34,9.17,13.88,9.17,23.63,9.17,2,7.33
t2040,18.35,9.17,13.88,9.17,23.64,9.17,2,7.34
t2041,18.36,9.18,13.89,9.18,23.64,9.18,2,7.34
t2042,18.37,9.18,13.90,9.18,23.65,9.18,2,7.35
t2043,18.38,9.19,13.91,9.19,23.66,9.19,2,7.35
t2044,18.39,9.19,13.91,9.19,23.67,9.19,2,7.36
t2045,18.40,9.20,13.92,9.20,23.68,9.20,2,7.36
t2046,18.41,9.21,13.93,9.21,23.69,9.21,2,7.36
t2047,18.42,9.21,13.94,9.21,23.70,9.21,2,7.37
t2048,18.43,9.22,13.94,9.22,23.71,9.22,2,7.37
t2049,18.44,9.22,13.95,9.22,23.72,9.22,2,7.38
t2050,18.46,9.23,13.96,9.23,23.73,9.23,2,7.38
t2051,18.47,9.23,13.96,9.23,23.73,9.23,2,7.39
t2052,18.48,9.24,13.97,9.24,23.74,9.24,2,7.39
t2053,18.49,9.24,13.98,9.24,23.75,9.24,2,7.40
t2054,18.50,9.25,13.99,9.25,23.76,9.25,2,7.40
t2055,18.51,9.26,13.99,9.26,23.77,9.26,2,7.40
t2056,18.52,9.26,14.00,9.26,23.78,9.26,2,7.41
t2057,18.53,9.27,14.01,9.27,23.79,9.27,2,7.41
t2058,18.54,9.27,14.02,9.27,23.80,9.27,2,7.42
t2059,18.55,9.28,14.02,9.28,23.81,9.28,2,7.42
t2060,18.57,9.28,14.03,9.28,23.82,9.28,2,7.43
t2061,18.58,9.29,14.04,9.29,23.83,9.29,2,7.43
t2062,18.59,9.29,14.05,9.29,23.83,9.29,2,7.43
t2063,18.60,9.30,14.05,9.30,23.84,9.30,2,7.44
t2064,18.61,9.30,14.06,9.30,23.85,9.30,2,7.44
t2065,18.62,9.31,14.07,9.31,23.86,9.31,2,7.45
t2066,18.63,9.32,14.08,9.32,23.87,9.32,2,7.45
t2067,18.64,9.32,14.08,9.32,23.88,9.32,2,7.46
t2068,18.65,9.33,14.09,9.33,23.89,9.33,2,7.46
t2069,18.66,9.33,14.10,9.33,23.90,9.33,2,7.47
t2070,18.67,9.34,14.11,9.34,23.91,9.34,2,7.47
t2071,18.69,9.34,14.11,9.34,23.92,9.34,2,7.47
t2072,18.70,9.35,14.12,9.35,23.92,9.35,2,7.48
t2073,18.71,9.35,14.13,9.35,23.93,9.35,2,7.48
t2074,18.72,9.36,14.13,9.36,23.94,9.36,2,7.49
t2075,18.73,9.36,14.14,9.36,23.95,9.36,2,7.49
t2076,18.74,9.37,14.15,9.37,23.96,9.37,2,7.50
t2077,18.75,9.38,14.16,9.38,23.97,9.38,2,7.50
t2078,18.76,9.38,14.16,9.38,23.98,9.38,2,7.50
